Date,Close,High,Low,Open,Volume
2022-06-09,139.83,145.04,139.73,144.19,69473000
2022-06-10,134.43,137.99,134.36,137.52,91437900
2022-06-13,129.28,132.54,128.85,130.26,122207100
2022-06-14,130.15,131.26,128.89,130.51,84784300
2022-06-15,132.76,134.64,129.56,131.65,91533000
2022-06-16,127.5,129.78,126.5,129.48,108123900
2022-06-17,128.97,130.46,127.26,127.51,134520300
2022-06-21,133.2,134.36,130.7,130.79,81000500
2022-06-22,132.69,135.05,131.27,132.14,73409200
2022-06-23,135.55,135.86,132.96,134.13,72433800
2022-06-24,138.87,139.12,137.02,137.15,89116800
2022-06-27,138.87,140.67,138.2,139.89,70207900
2022-06-28,134.74,140.6,134.62,139.33,67083400
2022-06-29,136.49,137.9,133.98,134.75,66242400
2022-06-30,134.03,135.65,131.14,134.55,98964500
2022-07-01,136.2,136.3,132.99,133.36,71051600
2022-07-05,138.77,138.82,134.24,135.06,73353800
2022-07-06,140.11,141.28,138.3,138.57,74064300
2022-07-07,143.47,143.67,140.46,140.47,66253700
2022-07-08,144.15,144.65,142.15,142.4,64547800
2022-07-11,142.02,143.75,140.95,142.8,63141600
2022-07-12,142.99,145.53,142.2,142.89,77588800
2022-07-13,142.63,143.57,139.32,140.18,71185600
2022-07-14,145.55,146.02,140.43,141.24,78140700
2022-07-15,147.21,147.89,145.28,146.83,76259900
2022-07-18,144.18,148.59,143.81,147.77,81420900
2022-07-19,148.03,148.25,144.02,145.01,82982400
2022-07-20,150.03,150.69,147.41,148.15,64823400
2022-07-21,152.29,152.51,148.95,151.46,65086600
2022-07-22,151.06,153.2,150.39,152.33,66675400
2022-07-25,149.94,151.99,149.28,150.98,53623900
2022-07-26,148.62,150.08,147.83,149.26,55138700
2022-07-27,153.7,154.23,149.17,149.58,78620700
2022-07-28,154.25,154.54,151.37,153.89,81378700
2022-07-29,159.31,160.41,156.36,158.07,101786900
2022-08-01,158.33,160.37,157.72,157.84,67829400
2022-08-02,156.86,159.21,156.49,156.95,59907000
2022-08-03,162.86,163.31,157.59,157.67,82507500
2022-08-04,162.55,163.9,161.19,162.74,55474100
2022-08-05,162.32,162.81,160.01,160.22,56697000
2022-08-08,161.85,164.74,161.19,163.32,60276900
2022-08-09,161.9,162.78,160.26,161.02,63135500
2022-08-10,166.14,166.24,163.84,164.61,70170500
2022-08-11,165.4,167.86,165.11,166.94,57149200
2022-08-12,168.95,169.02,166.3,166.71,68039400
2022-08-15,170.02,170.21,168.21,168.38,54091700
2022-08-16,169.86,170.53,168.52,169.62,56377100
2022-08-17,171.35,172.92,169.41,169.61,79542000
2022-08-18,170.96,171.7,169.95,170.57,62290100
2022-08-19,168.38,170.56,168.17,169.86,70346300
2022-08-22,164.5,166.75,164.08,166.58,69026800
2022-08-23,164.17,165.62,163.6,164.02,54147100
2022-08-24,164.46,165.03,163.2,164.26,53841500
2022-08-25,166.92,167.02,165.27,165.69,51218200
2022-08-26,160.62,167.92,160.56,167.45,78961000
2022-08-29,158.42,159.92,156.89,158.2,73314000
2022-08-30,156.0,159.58,154.83,159.16,77906200
2022-08-31,154.34,157.64,154.26,157.37,87991100
2022-09-01,155.07,155.52,151.84,153.77,74229900
2022-09-02,152.96,157.42,152.13,156.82,76957800
2022-09-06,151.7,154.21,150.87,153.6,73714800
2022-09-07,153.1,153.8,150.8,151.98,87449600
2022-09-08,151.63,153.5,149.88,151.81,84923800
2022-09-09,154.49,154.93,151.92,152.62,68028800
2022-09-12,160.44,161.25,156.38,156.67,104956000
2022-09-13,151.02,157.6,150.56,156.97,122656600
2022-09-14,152.47,154.22,150.8,151.95,87965400
2022-09-15,149.58,152.4,148.61,151.82,90481100
2022-09-16,147.94,148.58,145.65,148.44,162278800
2022-09-19,151.65,151.73,146.37,146.58,81474200
2022-09-20,154.03,155.18,150.28,150.59,107689800
2022-09-21,150.9,155.83,150.79,154.46,101696800
2022-09-22,149.94,151.64,148.15,149.59,86652500
2022-09-23,147.67,148.7,145.84,148.42,96029900
2022-09-26,148.01,150.95,146.9,146.92,93339400
2022-09-27,148.98,151.89,147.2,149.94,84442700
2022-09-28,147.1,147.88,142.19,144.94,146691400
2022-09-29,139.87,144.03,138.1,143.42,128138200
2022-09-30,135.67,140.48,135.47,138.69,124925300
2022-10-03,139.84,140.45,135.17,135.68,114311700
2022-10-04,143.42,143.54,141.62,142.37,87830100
2022-10-05,143.72,144.68,140.39,141.43,79471000
2022-10-06,142.77,144.84,142.56,143.14,68402200
2022-10-07,137.52,140.48,136.9,139.93,85925600
2022-10-10,137.85,139.29,136.03,137.85,74899000
2022-10-11,136.43,138.76,135.69,137.34,77033700
2022-10-12,135.81,137.79,135.63,136.58,70433700
2022-10-13,140.37,140.96,131.91,132.52,113224000
2022-10-14,135.85,141.87,135.66,141.67,88598000
2022-10-17,139.8,140.28,137.7,138.49,85250900
2022-10-18,141.12,144.01,138.03,142.83,99136600
2022-10-19,141.22,142.29,138.91,139.09,61758300
2022-10-20,140.76,143.22,140.04,140.4,64522000
2022-10-21,144.57,145.14,140.04,140.25,86548600
2022-10-24,146.71,147.48,143.33,144.49,75981900
2022-10-25,149.55,149.7,146.62,147.34,74732300
2022-10-26,146.61,149.21,145.33,148.19,88194300
2022-10-27,142.15,146.32,141.49,145.36,109180200
2022-10-28,152.89,154.62,145.11,145.49,164762400
2022-10-31,150.53,151.41,149.14,150.35,97943200
2022-11-01,147.89,152.6,146.4,152.24,80379300
2022-11-02,142.37,149.38,142.34,146.22,93604600
2022-11-03,136.34,140.18,136.21,139.46,97918500
2022-11-04,136.07,140.29,132.14,139.72,140814800
2022-11-07,136.6,136.83,133.41,134.82,83374600
2022-11-08,137.17,139.07,135.2,138.07,89908500
2022-11-09,132.62,136.24,132.34,136.19,74917800
2022-11-10,144.42,144.42,137.17,138.88,118854000
2022-11-11,147.2,147.51,141.96,143.39,93979700
2022-11-14,145.81,147.77,144.97,146.48,73374100
2022-11-15,147.54,151.03,146.08,149.68,89868300
2022-11-16,146.31,147.37,144.83,146.64,64218300
2022-11-17,148.2,148.95,143.71,143.99,80389400
2022-11-18,148.77,150.15,147.47,149.77,74829600
2022-11-21,145.54,147.86,145.25,147.65,58724100
2022-11-22,147.67,147.91,144.48,145.66,51804100
2022-11-23,148.55,149.3,146.85,146.96,58301400
2022-11-25,145.64,146.4,144.66,145.83,35195900
2022-11-28,141.81,144.19,140.99,142.72,69246000
2022-11-29,138.81,142.39,138.01,141.88,83763800
2022-11-30,145.56,146.24,138.2,139.04,111380900
2022-12-01,145.83,146.64,144.16,145.74,71250400
2022-12-02,145.34,145.53,143.22,143.52,65447400
2022-12-05,144.18,148.4,143.34,145.3,68826400
2022-12-06,140.52,144.84,139.55,144.62,64727200
2022-12-07,138.59,140.98,137.66,139.82,69721100
2022-12-08,140.27,141.12,138.75,139.98,62128300
2022-12-09,139.79,143.14,138.55,139.96,76097000
2022-12-12,142.08,142.09,138.71,140.32,70462700
2022-12-13,143.04,147.47,141.83,147.0,93886200
2022-12-14,140.82,144.21,138.8,142.92,82291200
2022-12-15,134.22,139.43,133.76,138.76,98931900
2022-12-16,132.27,135.35,131.5,134.41,160156900
2022-12-19,130.16,132.94,129.13,132.86,79592600
2022-12-20,130.09,131.03,127.72,129.2,77432800
2022-12-21,133.19,134.53,130.53,130.76,85928000
2022-12-22,130.02,132.31,128.13,132.11,77852100
2022-12-23,129.66,130.21,127.48,128.74,63814900
2022-12-27,127.86,129.22,126.57,129.19,69007800
2022-12-28,123.94,128.84,123.77,127.51,85438400
2022-12-29,127.45,128.3,125.6,125.85,75703700
2022-12-30,127.76,127.78,125.3,126.27,77034200
2023-01-03,122.98,128.72,122.1,128.11,112117500
2023-01-04,124.25,126.51,122.99,124.77,89113600
2023-01-05,122.93,125.64,122.68,125.01,80962700
2023-01-06,127.46,128.12,122.81,123.91,87754700
2023-01-09,127.98,131.18,127.72,128.29,70790800
2023-01-10,128.55,129.07,125.98,128.09,63896200
2023-01-11,131.26,131.28,128.28,129.06,69458900
2023-01-12,131.18,132.02,129.25,131.65,71379600
2023-01-13,132.51,132.67,129.46,129.83,57809700
2023-01-17,133.67,135.0,131.89,132.58,63646600
2023-01-18,132.95,136.3,132.78,134.54,69672800
2023-01-19,133.01,133.98,131.54,131.84,58280400
2023-01-20,135.57,135.72,131.98,133.02,80223600
2023-01-23,138.76,140.93,135.6,135.81,81760300
2023-01-24,140.15,140.77,137.96,137.97,66435100
2023-01-25,139.49,140.05,136.49,138.54,65799300
2023-01-26,141.56,141.84,139.53,140.78,54105100
2023-01-27,143.49,144.77,140.69,140.77,70555800
2023-01-30,140.61,143.12,140.47,142.54,64015300
2023-01-31,141.88,141.93,139.91,140.32,65874500
2023-02-01,143.0,144.16,138.96,141.57,77663600
2023-02-02,148.3,148.66,145.7,146.41,118339000
2023-02-03,151.92,154.75,145.36,145.56,154357300
2023-02-06,149.2,150.54,148.26,150.02,69858300
2023-02-07,152.07,152.64,148.13,148.13,83322600
2023-02-08,149.38,152.0,148.65,151.31,64120100
2023-02-09,148.35,151.75,147.91,151.21,56007100
2023-02-10,148.72,149.04,146.95,147.19,57450700
2023-02-13,151.51,151.92,148.63,148.66,62199000
2023-02-14,150.87,151.43,148.57,149.81,61707600
2023-02-15,152.97,153.14,150.56,150.78,65573800
2023-02-16,151.38,153.96,151.02,151.18,68167900
2023-02-17,150.23,150.68,148.56,150.04,59144100
2023-02-21,146.22,149.0,146.16,147.92,58867200
2023-02-22,146.65,147.67,144.93,146.61,51011300
2023-02-23,147.13,148.06,145.0,147.81,48394200
2023-02-24,144.48,144.95,143.51,144.88,55469600
2023-02-27,145.67,146.9,145.21,145.47,44998500
2023-02-28,145.17,146.82,144.6,144.82,50547000
2023-03-01,143.1,144.99,142.81,144.6,55479000
2023-03-02,143.69,144.48,141.71,142.19,52238100
2023-03-03,148.74,148.82,145.09,145.79,70732300
2023-03-06,151.49,153.93,151.13,151.45,87558000
2023-03-07,149.3,151.69,148.83,151.37,56182000
2023-03-08,150.55,151.14,149.52,150.49,47204800
2023-03-09,148.3,152.19,147.95,151.23,53833600
2023-03-10,146.24,148.65,145.37,147.93,68572400
2023-03-13,148.18,150.81,145.46,145.57,84457100
2023-03-14,150.27,151.07,147.82,148.98,73695900
2023-03-15,150.67,150.92,147.64,148.89,77167900
2023-03-16,153.48,154.08,149.34,149.85,76161100
2023-03-17,152.65,154.36,151.94,153.71,98944600
2023-03-20,155.01,155.42,151.81,152.71,73641400
2023-03-21,156.86,156.98,154.16,154.93,73938300
2023-03-22,155.43,159.68,155.41,156.88,75701800
2023-03-23,156.52,159.1,155.29,156.42,67622100
2023-03-24,157.82,157.9,155.45,156.45,59196500
2023-03-27,155.88,158.33,155.47,157.51,52390300
2023-03-28,155.26,156.08,153.61,155.57,45992200
2023-03-29,158.33,158.6,156.93,156.95,51305700
2023-03-30,159.89,160.0,158.82,159.08,49501700
2023-03-31,162.4,162.49,159.45,159.97,68749800
2023-04-03,163.65,163.76,161.73,161.78,56976200
2023-04-04,163.11,164.31,162.6,164.07,46278300
2023-04-05,161.27,162.54,159.34,162.24,51511700
2023-04-06,162.16,162.45,159.54,159.96,45390100
2023-04-10,159.57,159.57,157.65,158.97,47716900
2023-04-11,158.36,159.89,158.07,159.88,47644200
2023-04-12,157.67,159.6,157.35,158.77,50133100
2023-04-13,163.05,163.28,158.97,159.18,68445600
2023-04-14,162.7,163.79,161.33,162.09,49386500
2023-04-17,162.72,162.88,161.54,162.58,41516200
2023-04-18,163.94,164.87,163.13,163.58,49923000
2023-04-19,165.08,165.61,163.03,163.28,47720200
2023-04-20,164.12,165.32,163.05,163.57,52456400
2023-04-21,162.51,163.92,161.99,162.54,58337300
2023-04-24,162.82,163.08,161.4,162.49,41949600
2023-04-25,161.28,163.78,161.24,162.68,48714100
2023-04-26,161.27,162.77,160.33,160.58,45498800
2023-04-27,165.85,166.0,162.68,162.68,64902300
2023-04-28,167.1,167.27,165.33,165.93,55275900
2023-05-01,167.01,167.86,166.08,166.71,52472900
2023-05-02,165.98,167.76,165.0,167.51,48425700
2023-05-03,164.91,168.32,164.62,166.93,65136000
2023-05-04,163.27,164.5,161.81,162.39,81235400
2023-05-05,170.93,171.65,168.17,168.38,113453200
2023-05-08,170.86,171.21,169.5,169.86,55962800
2023-05-09,169.16,170.9,168.99,170.42,45326900
2023-05-10,170.92,171.39,169.29,170.39,53724500
2023-05-11,171.11,171.94,169.56,171.21,49514700
2023-05-12,170.18,171.65,168.64,171.22,45533100
2023-05-15,169.69,170.82,169.1,170.77,37266700
2023-05-16,169.69,170.75,169.42,169.61,42110300
2023-05-17,170.3,170.54,168.06,169.34,57951600
2023-05-18,172.63,172.82,170.19,170.61,65496700
2023-05-19,172.74,173.95,172.52,173.95,55809500
2023-05-22,171.79,172.29,171.05,171.57,43570900
2023-05-23,169.19,170.98,168.91,170.74,50747300
2023-05-24,169.46,170.04,168.16,168.72,45143500
2023-05-25,170.6,171.5,169.32,170.03,56058300
2023-05-26,173.0,173.34,170.72,170.92,54835000
2023-05-30,174.85,176.52,174.13,174.51,55964400
2023-05-31,174.8,176.87,174.32,174.88,99625300
2023-06-01,177.6,177.63,174.48,175.24,68901800
2023-06-02,178.45,179.27,176.78,178.53,61996900
2023-06-05,177.1,182.39,175.58,180.11,121946500
2023-06-06,176.73,177.63,174.98,177.48,64848400
2023-06-07,175.36,178.7,174.87,175.97,61944600
2023-06-08,178.07,178.34,175.01,175.44,50214900
2023-06-09,178.46,179.71,178.13,178.99,48900000
2023-06-12,181.25,181.35,178.47,178.76,54274900
2023-06-13,180.78,181.6,179.92,180.27,54929100
2023-06-14,181.41,181.84,179.5,180.83,57462900
2023-06-15,183.44,183.94,181.24,181.42,65433200
2023-06-16,182.36,184.4,181.72,184.15,101256200
2023-06-20,182.45,183.53,181.86,181.86,49799100
2023-06-21,181.42,182.85,180.07,182.34,49515700
2023-06-22,184.41,184.46,181.13,181.2,51245300
2023-06-23,184.1,184.97,182.45,182.98,53117000
2023-06-26,182.71,185.45,182.67,184.25,48088700
2023-06-27,185.46,185.79,183.1,183.32,50730800
2023-06-28,186.63,187.27,185.01,185.33,51216800
2023-06-29,186.97,187.44,186.33,186.47,46347300
2023-06-30,191.29,191.79,188.62,188.98,85213200
2023-07-03,189.8,191.2,189.11,191.1,31458200
2023-07-05,188.68,190.31,187.98,188.92,46920300
2023-07-06,189.16,189.37,186.58,187.22,45094300
2023-07-07,188.04,190.01,187.61,188.76,46815000
2023-07-10,186.0,187.36,184.45,186.64,59922200
2023-07-11,185.48,186.68,184.02,186.54,46638100
2023-07-12,187.15,189.05,185.86,187.06,60750200
2023-07-13,187.91,188.55,187.16,187.87,41342300
2023-07-14,188.05,188.54,187.01,187.6,41616200
2023-07-17,191.31,191.63,189.16,189.25,50520200
2023-07-18,191.05,191.64,189.76,190.68,48288200
2023-07-19,192.4,195.49,189.99,190.43,80507300
2023-07-20,190.46,193.75,189.84,192.39,59581200
2023-07-21,189.29,192.27,188.59,191.42,71951700
2023-07-24,190.09,192.22,189.59,190.74,45377800
2023-07-25,190.94,191.75,190.25,190.66,37283200
2023-07-26,191.81,192.94,190.65,190.99,47471900
2023-07-27,190.55,194.47,189.89,193.31,47460200
2023-07-28,193.12,193.91,191.46,191.98,48291400
2023-07-31,193.73,193.77,192.56,193.35,38824100
2023-08-01,192.91,194.01,192.58,193.53,35175100
2023-08-02,189.92,192.48,189.2,192.34,50389300
2023-08-03,188.53,189.71,188.05,188.92,61235200
2023-08-04,179.47,184.79,179.4,182.96,115956800
2023-08-07,176.38,180.6,174.9,179.61,97576100
2023-08-08,177.31,177.78,175.12,177.21,67823000
2023-08-09,175.73,178.43,174.56,178.37,60378500
2023-08-10,175.51,178.25,175.14,177.0,54686900
2023-08-11,175.57,176.39,174.34,175.1,52036700
2023-08-14,177.22,177.45,175.09,175.75,43675600
2023-08-15,175.23,177.24,174.84,176.65,43622600
2023-08-16,174.36,176.31,174.29,174.92,46964900
2023-08-17,171.83,175.29,171.31,174.93,66062900
2023-08-18,172.31,172.91,169.81,170.15,61172200
2023-08-21,173.64,173.93,171.57,172.88,46311900
2023-08-22,175.02,175.46,174.05,174.85,42038900
2023-08-23,178.86,179.28,176.1,176.29,52722800
2023-08-24,174.18,178.84,173.81,178.41,54945800
2023-08-25,176.38,176.91,173.62,175.16,51449600
2023-08-28,177.94,178.33,176.32,177.84,43820700
2023-08-29,181.82,182.59,177.26,177.45,53003900
2023-08-30,185.31,185.5,182.43,182.63,60813900
2023-08-31,185.52,186.76,185.14,185.49,60794500
2023-09-01,187.09,187.55,185.93,187.12,45766500
2023-09-05,187.33,187.61,185.27,185.93,45280000
2023-09-06,180.62,186.49,179.2,186.05,81755800
2023-09-07,175.34,175.98,171.37,172.99,112488800
2023-09-08,175.95,177.99,175.57,176.12,65551300
2023-09-11,177.12,178.05,175.12,177.82,58953100
2023-09-12,174.1,177.88,172.64,177.25,90370200
2023-09-13,172.03,175.08,171.81,174.3,84267900
2023-09-14,173.54,173.9,171.41,171.83,60895800
2023-09-15,172.82,174.29,171.65,174.28,109259500
2023-09-18,175.75,177.14,173.97,174.28,67257600
2023-09-19,176.83,177.39,174.92,175.3,51826900
2023-09-20,173.3,177.45,173.21,177.02,58436200
2023-09-21,171.76,174.1,171.69,172.37,63149100
2023-09-22,172.61,174.87,171.88,172.49,56725400
2023-09-25,173.88,174.76,171.97,172.02,46172700
2023-09-26,169.81,173.01,169.52,172.64,64588900
2023-09-27,168.3,170.88,166.94,170.46,66921800
2023-09-28,168.56,169.88,165.53,167.22,56294400
2023-09-29,169.07,170.91,168.21,169.87,51861100
2023-10-02,171.58,172.12,168.79,169.08,52164500
2023-10-03,170.25,171.46,168.69,170.11,49594600
2023-10-04,171.49,172.03,168.83,168.95,53020300
2023-10-05,172.72,173.26,170.52,171.62,48527900
2023-10-06,175.27,175.77,171.02,171.63,57266700
2023-10-09,176.75,176.81,173.6,174.6,42390800
2023-10-10,176.16,177.47,175.73,175.87,43698000
2023-10-11,177.55,177.6,175.38,175.97,47551100
2023-10-12,178.45,180.06,176.8,177.82,56743100
2023-10-13,176.62,179.66,175.91,179.15,51427100
2023-10-16,176.49,176.84,174.3,174.54,52517000
2023-10-17,174.94,176.19,172.62,174.44,57549400
2023-10-18,173.64,175.36,172.92,173.39,54764400
2023-10-19,173.27,175.62,173.0,173.84,59302900
2023-10-20,170.72,173.23,170.48,173.12,64244000
2023-10-23,170.84,171.84,167.81,168.77,55980100
2023-10-24,171.27,171.5,169.31,170.89,43816600
2023-10-25,168.96,170.9,168.52,169.73,57157000
2023-10-26,164.8,169.24,163.6,168.24,70625300
2023-10-27,166.12,166.85,164.75,164.82,58499100
2023-10-30,168.16,169.03,166.76,166.91,51131000
2023-10-31,168.64,168.76,165.8,167.23,44846000
